chr	start	end	strand	pvalue	qvalue	meth.diff	ID	gene	distance
chr11	116994776	116994776	-	4.33542373603239e-14	2.79228350501408e-12	46.4968914395026	uc.4366	Sec14l1	(-120396),
chr11	117056770	117056770	+	4.55230155158679e-09	6.16439263279805e-08	42.7455357142857	uc.4367	Sec14l1	(-58402),
chr11	117064404	117064404	+	1.5283940673056e-14	1.13089804745851e-12	45.8333333333333	uc.4368	Sec14l1	(-50768),
chr11	117064419	117064419	-	4.9142294478591e-13	2.31061254841095e-11	49.4616764932069	uc.4369	Sec14l1	(-50753),
chr11	117077857	117077857	-	1.71194657674677e-13	9.26145291320542e-12	72.6190476190476	uc.4370	Sec14l1	(-37315),
chr11	117123440	117123440	+	2.69709710035972e-22	1.7267734736273e-19	-80	uc.4371	Sec14l1	(+8269),
chr11	117137027	117137027	-	1.69918397294314e-10	3.62667429997866e-09	47.2567287784679	uc.4372	Sec14l1	(+21856),
chr11	117137065	117137065	+	4.10560783728811e-16	4.81355001664938e-14	-51.2450481041313	uc.4373	Sec14l1	(+21894),
chr11	117173700	117173700	-	8.28433516545275e-07	5.27419787684857e-06	-44.8092280390417	uc.4374	Sec14l1	(+58529),
chr11	117175709	117175709	-	2.74797639029461e-11	7.52352818269355e-10	-55.5555555555556	uc.4375	Sec14l1	(+60538),
chr11	117175782	117175782	-	1.53034543422362e-13	8.3981082611848e-12	53.921568627451	uc.4376	Sec14l1	(+60611)
chr11	117534999	117534999	+	6.62562938139978e-13	2.99284292953797e-11	55.1282051282051	uc.4396	Tnrc6c	(-119814),
chr11	117600535	117600535	+	1.12375713267107e-14	8.65354347680142e-13	-51.25	uc.4397	Tnrc6c	(-54278)
chr11	117826782	117826782	+	3.21787145514794e-18	6.7338813163935e-16	53.7685843568197	uc.4403	Afmid	(+859)
chr12	3368515	3368515	+	1.04815996821363e-11	3.27387338658948e-10	-74.1666666666667	uc.4541	Asxl2	(-58386),
chr12	3387633	3387633	+	8.52866627181437e-08	7.59573646218623e-07	-43.75	uc.4542	Asxl2	(-39268)
chr12	3907053	3907053	+	1.044557138138e-06	6.42077830204369e-06	-45.5625790139064	uc.4543	Dnmt3a	(+100024),
chr12	3917578	3917578	-	1.1437532229649e-20	4.6129770876894e-18	50	uc.4544	Dnmt3a	(+110549)
chr12	4249097	4249097	+	8.26097477313095e-09	1.02905473904577e-07	44.2307692307692	uc.4547	Ncoa1	(+228085)
chr12	8341228	8341228	-	4.74514763058949e-11	1.20626057415452e-09	-54.0540540540541	uc.4563	Rhob	(+158781)
chr12	8341263	8341263	-	5.47534706867432e-13	2.5351670955889e-11	-62.1621621621622	uc.4564	Rhob	(+158746),
chr12	8412323	8412323	-	5.23265392026958e-10	9.55396476253065e-09	52.7272727272727	uc.4565	Rhob	(+87686),
chr12	8462069	8462069	-	2.65646020241469e-09	3.89216084904444e-08	-40.9229208924949	uc.4566	Rhob	(+37940),
chr12	8477778	8477778	-	1.17775653223226e-17	2.10600978417274e-15	-63.6363636363636	uc.4567	Rhob	(+22231),
chr12	8536516	8536516	-	2.73053648532328e-06	1.4527551055279e-05	50.8602150537634	uc.4568	Rhob	(-36508),
chr12	8536521	8536521	-	8.75918496068978e-05	0.000269575704034178	42.7956989247312	uc.4569	Rhob	(-36513),
chr12	9053503	9053503	-	3.30730248744948e-11	8.81713261438828e-10	-67.1875	uc.4573	Osr1	(-520938),
chr12	9429553	9429553	+	1.25447952247049e-06	7.49221808733539e-06	47.2527472527473	uc.4574	Osr1	(-144888),
chr12	9657629	9657629	-	3.0120095859037e-09	4.33198835143945e-08	45.8504672897196	uc.4575	Osr1	(+83189),
chr12	10153943	10153943	+	1.28435787162751e-08	1.50466963003542e-07	-47.887323943662	uc.4576	Osr1	(+579503)
chr12	17265511	17265511	+	2.28604949299643e-08	2.46723765978968e-07	49.4594594594595	uc.4623	Pdia6	(-1034)
chr12	23800879	23800879	-	1.99165500478223e-28	6.28768733907095e-25	-41.7808219178082	uc.4705	9030624G23Rik	(+296367)
chr12	24157818	24157818	-	6.66026634438198e-07	4.37959143402473e-06	48.6024844720497	uc.4706	9030624G23Rik	(-60573),
chr12	24157827	24157827	-	1.60263055224864e-08	1.81764537015481e-07	47.8260869565217	uc.4707	9030624G23Rik	(-60582),
chr12	24290804	24290804	-	1.16954633497053e-06	7.06648085325752e-06	-42.4362793776895	uc.4708	9030624G23Rik	(-193559),
chr12	24383313	24383313	-	3.08598995162459e-12	1.13451919921732e-10	44.9084249084249	uc.4709	9030624G23Rik	(-286068),
chr12	24421399	24421399	-	1.8207852273898e-08	2.0282588113209e-07	-43.6791480590862	uc.4710	9030624G23Rik	(-324154),
chr12	34656101	34656101	-	1.30915749743647e-15	1.3197485702594e-13	41.3793103448276	uc.4780	Prps1l1	(-328660),
chr12	34907352	34907352	-	1.97041841010805e-11	5.65719904357659e-10	46.6666666666667	uc.4781	Prps1l1	(-77409)
chr12	36993866	36993866	-	1.63793144279709e-11	4.81639030765243e-10	41.4072816449726	uc.4788	Meox2	(-114674)
chr12	52013628	52013628	+	6.87673087889546e-12	2.26974197664778e-10	-46.9923371647509	uc.4849	Dtd2	(-7128)
chr12	56296569	56296569	-	1.04040170382118e-11	3.25167464837861e-10	46.1697722567288	uc.4893	Brms1l	(+460246)
chr12	71318113	71318113	+	2.1162120051509e-12	8.1795620100439e-11	-45.15065913371	uc.4973	Daam1	(-513050),
chr12	71318146	71318146	-	6.13925549260766e-12	2.06138201360136e-10	45.9016393442623	uc.4974	Daam1	(-513017),
chr12	71347094	71347094	+	1.17757137463437e-15	1.20212691836269e-13	-54.320987654321	uc.4975	Daam1	(-484069),
chr12	71347112	71347112	+	4.71665195093243e-14	3.01343940922421e-12	-45.9016393442623	uc.4976	Daam1	(-484051),
chr12	71438392	71438392	+	2.98317297161023e-14	2.01564462215122e-12	56.078431372549	uc.4977	Daam1	(-392771),
chr12	71596003	71596003	+	0.000207733836263274	0.000554504184306644	41.1352040816327	uc.4978	Daam1	(-235160),
chr12	71596004	71596004	-	5.49909389847985e-10	9.96426596735852e-09	-45.8744015770206	uc.4979	Daam1	(-235159),
chr12	71596043	71596043	+	6.56403630162784e-07	4.3251669418261e-06	45.9183673469388	uc.4980	Daam1	(-235120),
chr12	71602489	71602489	+	1.31812740931182e-11	3.99005264550553e-10	46.8843386828998	uc.4981	Daam1	(-228674),
chr12	71625709	71625709	+	8.50856341398888e-08	7.58151987544719e-07	-40.784031648984	uc.4982	Daam1	(-205454),
chr12	71712335	71712335	+	4.03515147145771e-12	1.43052132256014e-10	45.0549450549451	uc.4983	Daam1	(-118828),
chr12	71859822	71859822	+	3.05188023443045e-09	4.38118753175069e-08	54.2989417989418	uc.4984	Daam1	(+28660)
chr12	73288751	73288751	-	2.76157013421571e-12	1.03073569271162e-10	45.5269607843137	uc.4998	Slc38a6	(+1973),
chr12	73426923	73426923	-	2.04178703455283e-09	3.10158775958689e-08	-44.4444444444444	uc.4999	Slc38a6	(+140145),
chr12	73520657	73520657	-	1.96614968111687e-14	1.40943102077416e-12	70.5137227304715	uc.5000	Slc38a6	(+233879),
chr12	73537776	73537776	-	2.0828014296779e-15	1.9804850744984e-13	45.4965726127849	uc.5001	Slc38a6	(+250998)
chr12	79143908	79143908	+	1.0569649275721e-13	6.10143821097332e-12	-46.8937048503612	uc.5052	Arg2	(+13132)
chr12	83781505	83781505	-	3.82542549775148e-11	1.00147068655567e-09	51.3043478260869	uc.5085	Numb	(+60838)
chr12	83781946	83781946	-	3.05928324896508e-17	4.84023052757816e-15	-44.2622950819672	uc.5086	Numb	(+60397),
chr12	85819414	85819414	+	1.02150776643803e-14	7.95711149567986e-13	41.6666666666667	uc.5130	Mfsd7c	(+72876),
chr12	85819532	85819532	+	3.02491787585039e-15	2.74743786971627e-13	43.0555555555556	uc.5131	Mfsd7c	(+72994)
chr12	98677616	98677616	-	1.65602775650684e-10	3.5466901461704e-09	40.5507246376812	uc.5194	Ptpn21	(+57029)
chr12	99454547	99454547	+	8.20769772173131e-09	1.02336958796617e-07	-56.2962962962963	uc.5205	Efcab11	(+428895)
chr12	99471939	99471939	-	1.8689685020475e-11	5.39979668888509e-10	46.2231462231462	uc.5206	Efcab11	(+411503),
chr12	99499118	99499118	-	3.00956293512597e-35	4.72347324197808e-31	-92.1052631578947	uc.5207	Efcab11	(+384324),
chr12	99515733	99515733	+	5.90063287339583e-11	1.45619326879422e-09	-64.6750524109015	uc.5208	Efcab11	(+367709),
chr12	99645571	99645571	-	1.74690135739962e-10	3.71452085708999e-09	-40.1213313657977	uc.5209	Efcab11	(+237871),
chr12	99744575	99744575	+	6.68513836108235e-18	1.28267055858251e-15	48.936170212766	uc.5210	Efcab11	(+138867),
chr12	99836979	99836979	-	1.76299620728509e-11	5.13576154559778e-10	56.9530808366309	uc.5211	Efcab11	(+46463),
chr12	103397959	103397959	+	5.18868522828694e-15	4.40669901006869e-13	-54.7996121525533	uc.5263	9330161L09Rik	(+9861)
chr12	103751025	103751025	-	3.23420902034407e-16	3.91670725432976e-14	41.4414414414414	uc.5265	Serpina1d	(+22567)
chr12	103815416	103815416	-	2.72788987098395e-11	7.47598658425309e-10	-52.616789603091	uc.5266	Serpina1d	(-41825),
chr12	111731992	111731992	+	9.87533412477384e-06	4.3052362409953e-05	44	uc.5464	Klc1	(-26857)
chr12	113076892	113076892	+	5.89788786206165e-11	1.45564663031027e-09	-52.8571428571429	uc.5516	Mta1	(-21386)
chr13	14260376	14260376	+	6.94234130238505e-11	1.67622203181087e-09	-42.9135802469136	uc.5620	Arid4b	(+196585)
chr13	28468606	28468606	-	3.15245684295998e-06	1.64006348822182e-05	-45.320197044335	uc.5690	Prl5a1	(+326123),
chr13	28883895	28883895	-	2.94014234348304e-09	4.24206513038093e-08	-41.1764705882353	uc.5691	Prl5a1	(+741412)
chr13	30593629	30593629	+	1.13164828743594e-27	2.77516958040154e-24	52.8301886792453	uc.5701	Uqcrfs1	(-48268)
chr13	38153706	38153706	-	7.86431050326792e-06	3.55046610969054e-05	40.9090909090909	uc.5740	Snrnp48	(-51239),
chr13	38171859	38171859	+	4.04770643549612e-08	4.02900953608348e-07	-45.2830188679245	uc.5741	Snrnp48	(-33086),
chr13	38298153	38298153	+	1.03241108964502e-11	3.23000868732531e-10	-46.3527397260274	uc.5742	Bmp6	(-46954),
chr13	38298153	38298153	+	1.03241108964502e-11	3.23000868732531e-10	-46.3527397260274	uc.5742	Snrnp48	(+93209),
chr13	38298175	38298175	+	8.51884611112737e-10	1.45495746286957e-08	-41.5924657534247	uc.5743	Bmp6	(-46932),
chr13	38298175	38298175	+	8.51884611112737e-10	1.45495746286957e-08	-41.5924657534247	uc.5743	Snrnp48	(+93231),
chr13	38298243	38298243	+	5.24989735040835e-15	4.452490372017e-13	-51.1815068493151	uc.5744	Bmp6	(-46864),
chr13	38298243	38298243	+	5.24989735040835e-15	4.452490372017e-13	-51.1815068493151	uc.5744	Snrnp48	(+93299),
chr13	38312202	38312202	+	1.53486626600742e-06	8.89438175464975e-06	41.304347826087	uc.5745	Bmp6	(-32905),
chr13	38312202	38312202	+	1.53486626600742e-06	8.89438175464975e-06	41.304347826087	uc.5745	Snrnp48	(+107258)
chr13	38398508	38398508	+	1.64464692500681e-05	6.60509893836149e-05	44.0709617180205	uc.5746	Bmp6	(+53402),
chr13	38471681	38471681	+	4.29421415747409e-18	8.67243132788022e-16	-45.6388206388206	uc.5747	Bmp6	(+126575),
chr13	38471922	38471922	-	3.68857005994067e-07	2.6472758747026e-06	-46.7178175618073	uc.5748	Bmp6	(+126816),
chr13	38491156	38491156	+	3.50917998845981e-17	5.46545419138229e-15	82.3529411764706	uc.5749	Bmp6	(+146050),
chr13	38491198	38491198	+	1.17880262655503e-06	7.11395727619402e-06	53.4640522875817	uc.5750	Bmp6	(+146092),
chr13	38503015	38503015	+	2.59959736559277e-11	7.1819699888895e-10	44.4444444444444	uc.5751	Bmp6	(+157909)
chr13	42157973	42157973	+	1.26158495663291e-12	5.2279338116327e-11	-49.1525423728814	uc.5776	Hivep1	(+105953)
chr13	48682069	48682069	+	3.0347736743824e-13	1.52229423716276e-11	55.8518518518519	uc.5863	Phf2	(+189050)
chr13	48682100	48682100	+	7.8579328298602e-11	1.86789832968225e-09	51.6049382716049	uc.5864	Phf2	(+189019),
chr13	48694770	48694770	+	4.72936797739817e-11	1.20258315158545e-09	57.3602575358502	uc.5865	Phf2	(+176349),
chr13	48717417	48717417	+	6.85113035446607e-08	6.30206750090806e-07	41.2698412698413	uc.5866	Phf2	(+153702),
chr13	48750250	48750250	-	5.98113555731254e-05	0.000195675181129678	48.7179487179487	uc.5867	Phf2	(+120869),
chr13	48764977	48764977	+	6.89486713688989e-13	3.10043729222457e-11	44.1860465116279	uc.5868	Phf2	(+106142),
chr13	48800455	48800455	-	3.07291209136815e-32	3.12595304872257e-28	-79.3650793650794	uc.5869	Phf2	(+70664),
chr13	48802085	48802085	-	3.93095885215069e-11	1.0251899597948e-09	-40.4675128817394	uc.5870	Phf2	(+69034),
chr13	48804627	48804627	+	7.85569176876254e-14	4.71874815582467e-12	-72.3404255319149	uc.5871	Phf2	(+66492),
chr13	48831897	48831897	+	4.70947249555057e-13	2.22754521800434e-11	-43.2432432432432	uc.5872	Phf2	(+39222),
chr13	65324467	65324467	+	2.91887886262414e-06	1.53673731905687e-05	-43.5770750988142	uc.6111	Zfp369	(+45654),
chr13	65324497	65324497	+	2.00861237798743e-05	7.81790805521144e-05	41.9191919191919	uc.6112	Zfp369	(+45684)
chr13	70941361	70941361	+	2.24987249824886e-09	3.37447603275033e-08	58.7585034013605	uc.6149	8030423J24Rik	(+58414),
chr13	71264649	71264649	-	5.09697715596761e-11	1.28440559866939e-09	-55.5004135649297	uc.6150	8030423J24Rik	(+381702),
chr13	71454581	71454581	-	2.0054160193492e-14	1.43215913814e-12	-43.4234234234234	uc.6151	8030423J24Rik	(+571634)
chr13	73950306	73950306	+	1.48341700344979e-07	1.21812583131544e-06	-45	uc.6168	Brd9	(+12469)
chr13	74363650	74363650	-	6.35719977032548e-15	5.25766682867923e-13	54.3689320388349	uc.6170	Lrrc14b	(+355)
chr13	74363734	74363734	-	8.99519396757844e-14	5.30347482204083e-12	51.4563106796116	uc.6171	Lrrc14b	(+271),
chr13	94470391	94470391	-	6.03593589503525e-15	5.02983216973889e-13	45.6140350877193	uc.6258	Ap3b1	(+111432),
chr13	94576741	94576741	+	9.13414344817748e-06	4.02937188265096e-05	43.8863185723728	uc.6259	Ap3b1	(+217782),
chr13	94602240	94602240	-	2.49167464613445e-07	1.89435567536804e-06	-48.0769230769231	uc.6260	Ap3b1	(+243281),
chr13	94618319	94618319	-	8.34623118606085e-19	2.05134618007709e-16	-45.2450980392157	uc.6261	Ap3b1	(+259360),
chr13	94626956	94626956	-	1.79669451703664e-06	1.0173080371669e-05	42.982017982018	uc.6262	Ap3b1	(+267997),
chr13	94666545	94666545	-	3.81732263160763e-19	1.04429027309577e-16	-57.047539616347	uc.6263	Ap3b1	(+307586),
chr13	94668276	94668276	+	9.31918346668591e-13	4.01770081282313e-11	41.9683257918552	uc.6264	Ap3b1	(+309317)
chr13	95046070	95046070	+	3.36491858827808e-06	1.73272579844416e-05	47.1428571428571	uc.6266	Wdr41	(+69723),
chr13	95098493	95098493	+	1.11209857100137e-06	6.77181438597907e-06	40.4913772738011	uc.6267	Wdr41	(+122146),
chr13	95207513	95207513	+	6.41343111846584e-10	1.13855520114813e-08	-51.6339869281046	uc.6268	Wdr41	(+231166)
chr13	95583942	95583942	-	8.32141018737383e-07	5.29408415253407e-06	-44.368986983588	uc.6271	F2r	(+34545)
chr13	95601908	95601908	+	2.37180893798566e-07	1.81667653071833e-06	-40.9090909090909	uc.6272	F2r	(+16579),
chr13	97065371	97065371	-	1.95521014461737e-08	2.15626917457901e-07	-46.4285714285714	uc.6284	Fam169a	(-1915),
chr13	97070084	97070084	-	3.9682779994218e-11	1.03375155382259e-09	41.9698009608785	uc.6285	Fam169a	(+2799)
chr13	104541066	104541066	+	4.52050568288794e-07	3.1457700621284e-06	-47.4916387959866	uc.6354	Adamts6	(+246577),
chr13	104568443	104568443	-	2.64906099965429e-05	9.8679985709153e-05	-42.3598820058997	uc.6355	Adamts6	(+273954),
chr13	104610687	104610687	-	3.36035974678986e-09	4.75612063165894e-08	-47.1698113207547	uc.6356	Adamts6	(+316198),
chr13	104792486	104792486	+	6.36862436944387e-15	5.26632256205729e-13	-54.5454545454545	uc.6357	Adamts6	(+497997)
chr13	112671873	112671873	+	0.000185201838666216	0.000503729522520619	-42.6426426426426	uc.6412	Plpp1	(-128919),
chr13	112672014	112672014	+	6.34325566468775e-08	5.90270111093866e-07	-44.5584577114428	uc.6413	Plpp1	(-128778),
chr13	112752369	112752369	-	4.06813832566359e-08	4.04513335164162e-07	-48.8721804511278	uc.6414	Plpp1	(-48423),
chr13	112752391	112752391	-	4.06813832566359e-08	4.04513335164162e-07	-48.8721804511278	uc.6415	Plpp1	(-48401),
chr13	112752394	112752394	-	4.06813832566359e-08	4.04513335164162e-07	-48.8721804511278	uc.6416	Plpp1	(-48398),
chr13	112762264	112762264	-	2.31055263924732e-06	1.25984883907026e-05	-40.8424908424908	uc.6417	Plpp1	(-38528),
chr13	112772321	112772321	-	4.96767389730868e-11	1.25585475175439e-09	64.7619047619048	uc.6418	Plpp1	(-28471),
chr13	112777522	112777522	-	7.83265954748857e-09	9.82989447214275e-08	46.1538461538462	uc.6419	Plpp1	(-23270),
chr13	112825770	112825770	+	1.73553804466174e-18	3.92817146164251e-16	70.6140350877193	uc.6420	Plpp1	(+24979),
chr13	112825804	112825804	+	4.30438844134748e-12	1.51220917583187e-10	42.1052631578947	uc.6421	Plpp1	(+25013)
chr13	113797415	113797415	+	2.78669250577462e-08	2.92470054182285e-07	-40.5115511551155	uc.6436	Arl15	(+2911),
chr13	113853736	113853736	+	6.17116859228435e-08	5.76679284315742e-07	41.5497448979592	uc.6437	Arl15	(+59232),
chr13	113875590	113875590	+	6.44509774457651e-18	1.23964513183353e-15	63.768115942029	uc.6438	Arl15	(+81086),
chr13	113937873	113937873	-	1.19645015095418e-08	1.41544806496807e-07	41.4131169709263	uc.6439	Arl15	(+143369),
chr13	113962945	113962945	+	5.63776834112789e-18	1.09939599422925e-15	-62.0253164556962	uc.6440	Arl15	(+168441),
chr13	113963238	113963238	-	1.54720787379765e-10	3.34138043084056e-09	-51.7094017094017	uc.6441	Arl15	(+168734),
chr13	114048347	114048347	-	6.34645537967273e-13	2.88190476145115e-11	40.3443561479962	uc.6442	Arl15	(+253843),
chr13	114225204	114225204	+	2.20112139815581e-14	1.55254475066713e-12	50	uc.6443	Arl15	(+430700)
chr13	116315719	116315719	+	3.71717249159689e-05	0.000131198052932024	-42.4418604651163	uc.6453	Parp8	(+709803)
chr13	116315739	116315739	-	5.47332149625403e-07	3.70485163680925e-06	-41.323417238749	uc.6454	Parp8	(+709783),
chr13	116837416	116837416	+	0.000235287985394236	0.000615097504834726	40	uc.6455	Parp8	(+188106),
chr13	118290516	118290516	-	1.394379214458e-07	1.15576714364986e-06	-51.6945516945517	uc.6460	Mrps30	(+96736)
chr13	118323671	118323671	-	1.18529700487429e-20	4.75608724946239e-18	-75.0155504872486	uc.6461	Mrps30	(+63581),
chr14	7682443	7682443	+	2.59054082684291e-06	1.38969917564518e-05	-41.3639926835641	uc.6483	Flnb	(-135514),
chr14	7728515	7728515	+	4.02081484791448e-14	2.61572404457908e-12	41.9147005444646	uc.6484	Flnb	(-89442)
chr14	8111815	8111815	+	8.58117756646425e-11	2.01419461399425e-09	43.4782608695652	uc.6486	Pxk	(+13561)
chr14	19831223	19831223	-	1.8623438148645e-27	4.28043625832773e-24	-68.4210526315789	uc.6547	Gng2	(+146026)
chr14	19840190	19840190	+	1.424329007137e-08	1.64262177598026e-07	45.5357142857143	uc.6548	Gng2	(+137059),
chr14	19910874	19910874	+	1.08054345678764e-23	9.79480260054057e-21	80	uc.6549	Gng2	(+66375),
chr14	28809695	28809695	-	2.78896885754561e-14	1.89961402486469e-12	-67.1875	uc.6629	Lrtm1	(-208513),
chr14	29042784	29042784	+	1.91948769813626e-05	7.52427724414085e-05	-43.6953165208441	uc.6630	Lrtm1	(+24577),
chr14	29463425	29463425	+	5.27631508537442e-10	9.61993370598153e-09	-53.4883720930233	uc.6631	Lrtm1	(+445218),
chr14	29699216	29699216	+	8.35807536858947e-07	5.31359508454145e-06	54.8913043478261	uc.6632	Lrtm1	(+681009)
chr14	46833270	46833270	+	3.55833263755689e-06	1.81619923781994e-05	45.8333333333333	uc.6773	Samd4	(-49584),
chr14	46981047	46981047	+	1.27163293706242e-18	2.96869728475832e-16	45.8247066942719	uc.6774	Samd4	(+98194),
chr14	46981081	46981081	-	2.96432140608617e-17	4.71579357089608e-15	50.2173913043478	uc.6775	Samd4	(+98228),
chr14	47074042	47074042	+	4.27823418073031e-10	8.02917411395876e-09	48.8648648648649	uc.6776	Samd4	(+191189),
chr14	47075205	47075205	+	4.73756317312855e-15	4.07244677511304e-13	-43.8356164383562	uc.6777	Samd4	(+192352),
chr14	47104802	47104802	-	9.82155415475772e-08	8.56691230532384e-07	-53.469387755102	uc.6778	Samd4	(+221949),
chr14	47134627	47134627	-	5.01574733624212e-11	1.26620153118843e-09	-44.2622950819672	uc.6779	Samd4	(+251774),
chr14	47182011	47182011	+	3.2808460238551e-11	8.75559349866288e-10	-49.6430889033095	uc.6780	Samd4	(+299158)
chr14	47748132	47748132	+	3.26709784628524e-21	1.53130113310874e-18	-62.1758380771663	uc.6784	Ktn1	(+99685),
chr14	47774459	47774459	+	5.06131015135207e-10	9.28122291247617e-09	41	uc.6785	Ktn1	(+126012),
chr14	47777110	47777110	+	2.91690034358535e-08	3.04263822532455e-07	49.1774383078731	uc.6786	Ktn1	(+128663),
chr14	47777236	47777236	+	4.49978693553677e-08	4.40980274379195e-07	57.7555816686251	uc.6787	Ktn1	(+128789),
chr14	47823602	47823602	-	9.63336509579465e-14	5.63078122034426e-12	62.4433106575964	uc.6788	Ktn1	(+175155),
chr14	48009231	48009231	-	1.9854265122992e-13	1.05272159077054e-11	-50	uc.6789	Ktn1	(+360784),
chr14	48010390	48010390	+	5.79258346266718e-06	2.73969107669849e-05	-40.896159317212	uc.6790	Ktn1	(+361943),
chr14	48010410	48010410	+	1.05976093148454e-09	1.75928910054254e-08	-57.1123755334282	uc.6791	Ktn1	(+361963)
chr14	50836824	50836824	+	2.36602334124509e-15	2.21528195917587e-13	53.125	uc.6810	Parp2	(+28879)
chr14	56631633	56631633	+	2.74867948879265e-12	1.02688354992921e-10	49.9072356215213	uc.6887	Parp4	(+56015)
chr14	79420571	79420571	-	1.10275270898807e-10	2.49830924498444e-09	-53.2635467980296	uc.7109	Kbtbd7	(-5940)
chr14	99310516	99310516	+	2.0759008003358e-15	1.97563334726637e-13	57.1428571428571	uc.7184	Klf12	(+839248)
chr14	99330983	99330983	+	4.05770992456477e-05	0.000141286010603201	45.0947603121516	uc.7185	Klf12	(+818781),
chr14	99393675	99393675	+	1.14992403782411e-16	1.56471943655008e-14	-48.4848484848485	uc.7186	Klf12	(+756089),
chr14	99393692	99393692	+	5.3064895771438e-21	2.35267578966242e-18	-59.0909090909091	uc.7187	Klf12	(+756072),
chr14	99419549	99419549	+	4.97613928092816e-16	5.67704465568892e-14	48.2142857142857	uc.7188	Klf12	(+730215),
chr14	99578456	99578456	+	4.92126502226339e-07	3.38185522151536e-06	-41.1764705882353	uc.7189	Klf12	(+571308),
chr14	99578731	99578731	+	6.19227192380189e-09	8.030653740075e-08	-53.8461538461538	uc.7190	Klf12	(+571033),
chr14	99578742	99578742	+	1.14596255271645e-05	4.88083730220575e-05	-50.5827505827506	uc.7191	Klf12	(+571022),
chr14	99655430	99655430	-	0.000110719952908938	0.000328257637376814	-41.2698412698413	uc.7192	Klf12	(+494334),
chr14	99664430	99664430	-	1.93871318928359e-15	1.86217092939861e-13	59.8484848484849	uc.7193	Klf12	(+485334),
chr14	99710452	99710452	+	3.39147643726996e-09	4.79526570713797e-08	47.4576271186441	uc.7194	Klf12	(+439312),
chr14	99842025	99842025	-	2.42047724772793e-16	3.03219747094849e-14	-43.312101910828	uc.7195	Klf12	(+307739),
chr14	100004984	100004984	+	1.35210387234282e-10	2.97798337170679e-09	-41.8180274995756	uc.7196	Klf12	(+144780),
chr14	100291561	100291561	+	6.97506024499841e-10	1.22366694607828e-08	48.780487804878	uc.7197	Klf12	(-141798),
chr14	100315043	100315043	+	1.02906720072921e-12	4.38207796478977e-11	-44.1420005710479	uc.7198	Klf12	(-165280),
chr14	100459299	100459299	+	4.27332834012083e-11	1.10135512174374e-09	-41.3767469521261	uc.7199	Klf12	(-309536),
chr14	100689365	100689365	-	2.99817582254509e-09	4.31558193624434e-08	45.6521739130435	uc.7200	Klf12	(-539602),
chr14	100689561	100689561	-	1.79427267813279e-09	2.77345762800698e-08	55.2746882372767	uc.7201	Klf12	(-539798),
chr14	101012705	101012705	+	4.31593593313461e-19	1.16445655461711e-16	-41.5054744525548	uc.7202	Klf12	(-862942),
chr14	101351976	101351976	+	1.7057253240074e-10	3.63851531933944e-09	55.7135046473483	uc.7205	Tbc1d4	(+257057)
chr14	101477821	101477821	-	7.46129816591869e-17	1.05990343003213e-14	60.9041835357625	uc.7206	Tbc1d4	(+131212),
chr14	101477846	101477846	-	2.14421769562464e-10	4.4285575900966e-09	47.3037272006344	uc.7207	Tbc1d4	(+131187),
chr14	101477851	101477851	-	9.29807482720997e-15	7.33959801614981e-13	56.0798308220989	uc.7208	Tbc1d4	(+131182),
chr14	122628329	122628329	+	1.4326381107901e-09	2.28124706379406e-08	-41.7595406957109	uc.7326	Ggact	(+284833)
chr14	122636850	122636850	-	3.05518403237083e-17	4.83513758017535e-15	42.6110419261104	uc.7327	Ggact	(+276312),
chr15	6717023	6717023	-	1.21297137309778e-07	1.02718718416062e-06	-41.6666666666667	uc.7351	Rictor	(+8643),
chr15	6771541	6771541	-	1.89499789812209e-07	1.49977212155953e-06	42.0258620689655	uc.7352	Rictor	(+63161)
chr15	11111445	11111445	-	8.34210418884056e-16	8.91188577771147e-14	-53.8461538461538	uc.7389	Adamts12	(+46656),
chr15	11296792	11296792	+	2.23299420031555e-14	1.56978531638545e-12	-52.1942985746437	uc.7390	Adamts12	(+232003),
chr15	11389685	11389685	-	2.82301439354796e-10	5.60968251133487e-09	-54.4573643410853	uc.7391	Adamts12	(+324896)
chr15	26339755	26339755	-	2.32393275010577e-14	1.6233274245114e-12	44.3037974683544	uc.7476	Fbxl7	(+555294)
chr15	26369127	26369127	+	5.56652270683363e-12	1.89373067455288e-10	-51.1498810467883	uc.7477	Fbxl7	(+525922),
chr15	26411994	26411994	-	5.50523789474584e-06	2.62548782456267e-05	41.017316017316	uc.7478	Fbxl7	(+483055),
chr15	27693379	27693379	+	1.47621464385301e-12	5.98461598373313e-11	-43.5882566147155	uc.7500	Trio	(+332469)
chr15	27741523	27741523	-	1.65892093819537e-12	6.62941830774033e-11	56.8550497121926	uc.7501	Trio	(+284325),
chr15	27741567	27741567	-	2.75607197992311e-11	7.54253003270297e-10	40.8163265306122	uc.7502	Trio	(+284281),
chr15	27766271	27766271	+	1.87268575599459e-10	3.9444221990507e-09	54.1666666666667	uc.7503	Trio	(+259577),
chr15	27766278	27766278	+	6.39783365730693e-09	8.2555339279608e-08	52.6041666666667	uc.7504	Trio	(+259570),
chr15	27766289	27766289	+	1.87268575599459e-10	3.9444221990507e-09	54.1666666666667	uc.7505	Trio	(+259559),
chr15	27780003	27780003	+	3.82187501634536e-09	5.30382428114788e-08	42.5	uc.7506	Trio	(+245845),
